index,start,end,filename,probability,true_label,true_class,predicted_class
238,120.0,120.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.51218224,nonartifact,1,0
244,123.0,123.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.40144095,nonartifact,1,1
245,123.5,124.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.7222797,nonartifact,1,0
246,124.0,124.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.6825022,nonartifact,1,0
247,124.5,125.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.31369248,nonartifact,1,1
319,161.0,161.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.3673512,nonartifact,1,1
320,161.5,162.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.6968123,nonartifact,1,0
321,162.0,162.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.78464395,nonartifact,1,0
322,162.5,163.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.43067,nonartifact,1,1
361,182.0,182.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.6125812,nonartifact,1,0
362,182.5,183.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.83009416,nonartifact,1,0
363,183.0,183.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.7740166,nonartifact,1,0
364,183.5,184.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.37967828,nonartifact,1,1
405,204.0,204.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.6324131,nonartifact,1,0
406,204.5,205.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.83978534,nonartifact,1,0
407,205.0,205.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.8393431,nonartifact,1,0
408,205.5,206.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.87075526,nonartifact,1,0
409,206.0,206.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.8453686,nonartifact,1,0
410,206.5,207.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.40041432,nonartifact,1,1
429,216.0,216.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.47465935,nonartifact,1,1
430,216.5,217.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.66765755,nonartifact,1,0
431,217.0,217.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.6248951,nonartifact,1,0
484,244.0,244.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.65586346,artifact,0,0
485,244.5,245.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.69458187,nonartifact,1,0
486,245.0,245.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.44472465,nonartifact,1,1
526,265.0,265.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.48696268,nonartifact,1,1
527,265.5,266.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.77935696,nonartifact,1,0
528,266.0,266.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.5333697,nonartifact,1,0
540,272.5,273.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.56170756,nonartifact,1,0
541,273.0,273.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.7096848,nonartifact,1,0
542,273.5,274.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.77796936,nonartifact,1,0
543,274.0,274.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.6629405,nonartifact,1,0
544,274.5,275.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.3840008,nonartifact,1,1
545,275.0,275.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.37843195,nonartifact,1,1
546,275.5,276.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.7872588,nonartifact,1,0
547,276.0,276.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.67386436,nonartifact,1,0
548,276.5,277.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.49464843,nonartifact,1,1
599,303.0,303.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.5295036,nonartifact,1,0
600,303.5,304.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.7245276,nonartifact,1,0
601,304.0,304.999512,BAMBI.S528.yyyymmdd.ECRASD1,0.68318486,nonartifact,1,0
602,304.5,305.499512,BAMBI.S528.yyyymmdd.ECRASD1,0.48393697,nonartifact,1,1
3,1.0,1.999512,SPACE.S22.yyyymmdd.EOREP,0.7762072,artifact,0,0
4,1.5,2.499512,SPACE.S22.yyyymmdd.EOREP,0.7927243,nonartifact,1,0
5,2.0,2.999512,SPACE.S22.yyyymmdd.EOREP,0.7846319,nonartifact,1,0
6,2.5,3.499512,SPACE.S22.yyyymmdd.EOREP,0.74957925,nonartifact,1,0
7,3.0,3.999512,SPACE.S22.yyyymmdd.EOREP,0.4003481,nonartifact,1,1
18,8.5,9.499512,SPACE.S22.yyyymmdd.EOREP,0.8420503,artifact,0,0
19,9.5,10.499512,SPACE.S22.yyyymmdd.EOREP,0.741879,nonartifact,1,0
20,10.0,10.999512,SPACE.S22.yyyymmdd.EOREP,0.7340847,nonartifact,1,0
21,10.5,11.499512,SPACE.S22.yyyymmdd.EOREP,0.67437834,nonartifact,1,0
22,11.0,11.999512,SPACE.S22.yyyymmdd.EOREP,0.7448665,nonartifact,1,0
23,11.5,12.499512,SPACE.S22.yyyymmdd.EOREP,0.80070555,nonartifact,1,0
24,12.0,12.999512,SPACE.S22.yyyymmdd.EOREP,0.45151865,nonartifact,1,1
48,24.0,24.999512,SPACE.S22.yyyymmdd.EOREP,0.39884353,nonartifact,1,1
49,24.5,25.499512,SPACE.S22.yyyymmdd.EOREP,0.7420138,nonartifact,1,0
50,25.0,25.999512,SPACE.S22.yyyymmdd.EOREP,0.6773181,nonartifact,1,0
51,25.5,26.499512,SPACE.S22.yyyymmdd.EOREP,0.38708076,nonartifact,1,1
56,28.0,28.999512,SPACE.S22.yyyymmdd.EOREP,0.63159,nonartifact,1,0
57,28.5,29.499512,SPACE.S22.yyyymmdd.EOREP,0.73752123,nonartifact,1,0
58,29.0,29.999512,SPACE.S22.yyyymmdd.EOREP,0.7727364,nonartifact,1,0
59,29.5,30.499512,SPACE.S22.yyyymmdd.EOREP,0.80665445,nonartifact,1,0
60,30.0,30.999512,SPACE.S22.yyyymmdd.EOREP,0.6056044,nonartifact,1,0
78,39.0,39.999512,SPACE.S22.yyyymmdd.EOREP,0.61715484,nonartifact,1,0
79,39.5,40.499512,SPACE.S22.yyyymmdd.EOREP,0.7780614,nonartifact,1,0
80,40.0,40.999512,SPACE.S22.yyyymmdd.EOREP,0.5829473,nonartifact,1,0
86,43.0,43.999512,SPACE.S22.yyyymmdd.EOREP,0.5250349,nonartifact,1,0
87,43.5,44.499512,SPACE.S22.yyyymmdd.EOREP,0.667081,nonartifact,1,0
88,44.0,44.999512,SPACE.S22.yyyymmdd.EOREP,0.49886444,nonartifact,1,1
113,56.5,57.499512,SPACE.S22.yyyymmdd.EOREP,0.5071425,nonartifact,1,0
114,57.0,57.999512,SPACE.S22.yyyymmdd.EOREP,0.80564076,nonartifact,1,0
115,57.5,58.499512,SPACE.S22.yyyymmdd.EOREP,0.7767345,nonartifact,1,0
116,58.0,58.999512,SPACE.S22.yyyymmdd.EOREP,0.61242986,nonartifact,1,0
117,58.5,59.499512,SPACE.S22.yyyymmdd.EOREP,0.6452889,nonartifact,1,0
118,59.0,59.999512,SPACE.S22.yyyymmdd.EOREP,0.66719395,nonartifact,1,0
119,59.5,60.499512,SPACE.S22.yyyymmdd.EOREP,0.43472907,nonartifact,1,1
136,68.0,68.999512,SPACE.S22.yyyymmdd.EOREP,0.54943085,nonartifact,1,0
137,68.5,69.499512,SPACE.S22.yyyymmdd.EOREP,0.7447489,nonartifact,1,0
138,69.0,69.999512,SPACE.S22.yyyymmdd.EOREP,0.6849271,nonartifact,1,0
139,69.5,70.499512,SPACE.S22.yyyymmdd.EOREP,0.3016322,nonartifact,1,1
143,71.5,72.499512,SPACE.S22.yyyymmdd.EOREP,0.40265986,nonartifact,1,1
144,72.0,72.999512,SPACE.S22.yyyymmdd.EOREP,0.72428274,nonartifact,1,0
145,72.5,73.499512,SPACE.S22.yyyymmdd.EOREP,0.8340186,nonartifact,1,0
146,73.0,73.999512,SPACE.S22.yyyymmdd.EOREP,0.86447674,nonartifact,1,0
147,73.5,74.499512,SPACE.S22.yyyymmdd.EOREP,0.8737163,nonartifact,1,0
148,74.0,74.999512,SPACE.S22.yyyymmdd.EOREP,0.8447504,nonartifact,1,0
149,74.5,75.499512,SPACE.S22.yyyymmdd.EOREP,0.79421854,nonartifact,1,0
150,75.0,75.999512,SPACE.S22.yyyymmdd.EOREP,0.44964662,nonartifact,1,1
151,75.5,76.499512,SPACE.S22.yyyymmdd.EOREP,0.81944567,nonartifact,1,0
152,76.0,76.999512,SPACE.S22.yyyymmdd.EOREP,0.87617135,nonartifact,1,0
153,76.5,77.499512,SPACE.S22.yyyymmdd.EOREP,0.7935155,nonartifact,1,0
154,77.0,77.999512,SPACE.S22.yyyymmdd.EOREP,0.32547334,nonartifact,1,1
208,104.5,105.499512,SPACE.S22.yyyymmdd.EOREP,0.3339475,nonartifact,1,1
209,105.0,105.999512,SPACE.S22.yyyymmdd.EOREP,0.74486667,nonartifact,1,0
210,105.5,106.499512,SPACE.S22.yyyymmdd.EOREP,0.74910057,nonartifact,1,0
211,106.0,106.999512,SPACE.S22.yyyymmdd.EOREP,0.8667626,nonartifact,1,0
212,106.5,107.499512,SPACE.S22.yyyymmdd.EOREP,0.87735564,nonartifact,1,0
213,107.0,107.999512,SPACE.S22.yyyymmdd.EOREP,0.86782336,nonartifact,1,0
214,107.5,108.499512,SPACE.S22.yyyymmdd.EOREP,0.88944626,nonartifact,1,0
215,108.0,108.999512,SPACE.S22.yyyymmdd.EOREP,0.32701647,nonartifact,1,1
219,110.0,110.999512,SPACE.S22.yyyymmdd.EOREP,0.60705096,nonartifact,1,0
220,110.5,111.499512,SPACE.S22.yyyymmdd.EOREP,0.8732076,nonartifact,1,0
221,111.0,111.999512,SPACE.S22.yyyymmdd.EOREP,0.89037883,nonartifact,1,0
222,111.5,112.499512,SPACE.S22.yyyymmdd.EOREP,0.8810638,nonartifact,1,0
223,112.0,112.999512,SPACE.S22.yyyymmdd.EOREP,0.8625814,nonartifact,1,0
224,112.5,113.499512,SPACE.S22.yyyymmdd.EOREP,0.6919707,nonartifact,1,0
225,113.0,113.999512,SPACE.S22.yyyymmdd.EOREP,0.3073867,nonartifact,1,1
33,16.0,16.999512,SPACE.S144.yymmdd.ECRHE,0.56208575,nonartifact,1,0
34,16.5,17.499512,SPACE.S144.yymmdd.ECRHE,0.6622984,nonartifact,1,0
35,17.0,17.999512,SPACE.S144.yymmdd.ECRHE,0.15149026,nonartifact,1,1
149,74.5,75.499512,SPACE.S144.yymmdd.ECRHE,0.38342538,nonartifact,1,1
150,75.0,75.999512,SPACE.S144.yymmdd.ECRHE,0.8003151,nonartifact,1,0
151,75.5,76.499512,SPACE.S144.yymmdd.ECRHE,0.6344814,nonartifact,1,0
153,76.5,77.499512,SPACE.S144.yymmdd.ECRHE,0.2351212,nonartifact,1,1
154,77.0,77.999512,SPACE.S144.yymmdd.ECRHE,0.7150521,nonartifact,1,0
155,77.5,78.499512,SPACE.S144.yymmdd.ECRHE,0.6844452,nonartifact,1,0
156,78.0,78.999512,SPACE.S144.yymmdd.ECRHE,0.31896657,nonartifact,1,1
221,110.5,111.499512,SPACE.S144.yymmdd.ECRHE,0.45530272,nonartifact,1,1
222,111.0,111.999512,SPACE.S144.yymmdd.ECRHE,0.7003546,nonartifact,1,0
223,111.5,112.499512,SPACE.S144.yymmdd.ECRHE,0.71472347,nonartifact,1,0
224,112.0,112.999512,SPACE.S144.yymmdd.ECRHE,0.3620004,nonartifact,1,1
239,119.5,120.499512,SPACE.S144.yymmdd.ECRHE,0.60753626,nonartifact,1,0
240,120.0,120.999512,SPACE.S144.yymmdd.ECRHE,0.66326237,nonartifact,1,0
241,120.5,121.499512,SPACE.S144.yymmdd.ECRHE,0.21206553,nonartifact,1,1
405,205.0,205.999512,SPACE.S144.yymmdd.ECRHE,0.49396795,nonartifact,1,1
406,205.5,206.499512,SPACE.S144.yymmdd.ECRHE,0.68702227,nonartifact,1,0
407,206.0,206.999512,SPACE.S144.yymmdd.ECRHE,0.8164104,nonartifact,1,0
408,206.5,207.499512,SPACE.S144.yymmdd.ECRHE,0.8371942,nonartifact,1,0
409,207.0,207.999512,SPACE.S144.yymmdd.ECRHE,0.6499292,nonartifact,1,0
410,207.5,208.499512,SPACE.S144.yymmdd.ECRHE,0.66195107,nonartifact,1,0
411,208.0,208.999512,SPACE.S144.yymmdd.ECRHE,0.45439562,nonartifact,1,1
500,253.0,253.999512,SPACE.S144.yymmdd.ECRHE,0.5380861,nonartifact,1,0
501,253.5,254.499512,SPACE.S144.yymmdd.ECRHE,0.69599456,nonartifact,1,0
502,254.0,254.999512,SPACE.S144.yymmdd.ECRHE,0.5546488,nonartifact,1,0
549,277.5,278.499512,SPACE.S144.yymmdd.ECRHE,0.56320137,nonartifact,1,0
550,278.0,278.999512,SPACE.S144.yymmdd.ECRHE,0.71918035,nonartifact,1,0
551,278.5,279.499512,SPACE.S144.yymmdd.ECRHE,0.5021403,nonartifact,1,0
77,39.0,39.999512,BAMBI.S612.yyyymmdd.EORASD1,0.61280286,nonartifact,1,0
78,39.5,40.499512,BAMBI.S612.yyyymmdd.EORASD1,0.82028306,nonartifact,1,0
79,40.0,40.999512,BAMBI.S612.yyyymmdd.EORASD1,0.8647076,nonartifact,1,0
80,40.5,41.499512,BAMBI.S612.yyyymmdd.EORASD1,0.7109033,nonartifact,1,0
81,41.0,41.999512,BAMBI.S612.yyyymmdd.EORASD1,0.6355192,artifact,0,0
85,43.0,43.999512,BAMBI.S612.yyyymmdd.EORASD1,0.31808886,artifact,0,1
86,43.5,44.499512,BAMBI.S612.yyyymmdd.EORASD1,0.7209293,nonartifact,1,0
87,44.0,44.999512,BAMBI.S612.yyyymmdd.EORASD1,0.4193291,nonartifact,1,1
136,68.5,69.499512,BAMBI.S612.yyyymmdd.EORASD1,0.660643,artifact,0,0
137,69.0,69.999512,BAMBI.S612.yyyymmdd.EORASD1,0.7730826,nonartifact,1,0
138,69.5,70.499512,BAMBI.S612.yyyymmdd.EORASD1,0.6663094,nonartifact,1,0
139,70.0,70.999512,BAMBI.S612.yyyymmdd.EORASD1,0.36204767,nonartifact,1,1
166,83.5,84.499512,BAMBI.S612.yyyymmdd.EORASD1,0.37680086,nonartifact,1,1
167,84.0,84.999512,BAMBI.S612.yyyymmdd.EORASD1,0.8365756,nonartifact,1,0
168,84.5,85.499512,BAMBI.S612.yyyymmdd.EORASD1,0.84156764,nonartifact,1,0
169,85.0,85.999512,BAMBI.S612.yyyymmdd.EORASD1,0.49827987,nonartifact,1,1
171,86.0,86.999512,BAMBI.S612.yyyymmdd.EORASD1,0.3415176,nonartifact,1,1
172,86.5,87.499512,BAMBI.S612.yyyymmdd.EORASD1,0.6686513,nonartifact,1,0
173,87.0,87.999512,BAMBI.S612.yyyymmdd.EORASD1,0.8781433,artifact,0,0
178,89.5,90.499512,BAMBI.S612.yyyymmdd.EORASD1,0.54913306,artifact,0,0
179,90.5,91.499512,BAMBI.S612.yyyymmdd.EORASD1,0.74953765,nonartifact,1,0
180,91.0,91.999512,BAMBI.S612.yyyymmdd.EORASD1,0.47120538,nonartifact,1,1
187,94.5,95.499512,BAMBI.S612.yyyymmdd.EORASD1,0.5329562,nonartifact,1,0
188,95.0,95.999512,BAMBI.S612.yyyymmdd.EORASD1,0.8823421,nonartifact,1,0
189,95.5,96.499512,BAMBI.S612.yyyymmdd.EORASD1,0.8691961,nonartifact,1,0
190,96.0,96.999512,BAMBI.S612.yyyymmdd.EORASD1,0.6818295,nonartifact,1,0
191,96.5,97.499512,BAMBI.S612.yyyymmdd.EORASD1,0.45128807,nonartifact,1,1
196,99.0,99.999512,BAMBI.S612.yyyymmdd.EORASD1,0.6441768,nonartifact,1,0
197,99.5,100.499512,BAMBI.S612.yyyymmdd.EORASD1,0.75107986,nonartifact,1,0
198,100.0,100.999512,BAMBI.S612.yyyymmdd.EORASD1,0.64698786,nonartifact,1,0
205,103.5,104.499512,BAMBI.S612.yyyymmdd.EORASD1,0.49561742,nonartifact,1,1
206,104.0,104.999512,BAMBI.S612.yyyymmdd.EORASD1,0.6738967,nonartifact,1,0
207,104.5,105.499512,BAMBI.S612.yyyymmdd.EORASD1,0.511874,nonartifact,1,0
215,108.5,109.499512,BAMBI.S612.yyyymmdd.EORASD1,0.6493876,artifact,0,0
216,109.0,109.999512,BAMBI.S612.yyyymmdd.EORASD1,0.8543743,nonartifact,1,0
217,109.5,110.499512,BAMBI.S612.yyyymmdd.EORASD1,0.8308223,nonartifact,1,0
218,110.0,110.999512,BAMBI.S612.yyyymmdd.EORASD1,0.7852084,nonartifact,1,0
219,110.5,111.499512,BAMBI.S612.yyyymmdd.EORASD1,0.64272165,nonartifact,1,0
220,111.0,111.999512,BAMBI.S612.yyyymmdd.EORASD1,0.8500926,nonartifact,1,0
221,111.5,112.499512,BAMBI.S612.yyyymmdd.EORASD1,0.5586332,nonartifact,1,0
226,114.0,114.999512,BAMBI.S612.yyyymmdd.EORASD1,0.4824946,nonartifact,1,1
227,114.5,115.499512,BAMBI.S612.yyyymmdd.EORASD1,0.772358,nonartifact,1,0
228,115.0,115.999512,BAMBI.S612.yyyymmdd.EORASD1,0.54267186,nonartifact,1,0
230,116.0,116.999512,BAMBI.S612.yyyymmdd.EORASD1,0.53115195,nonartifact,1,0
231,116.5,117.499512,BAMBI.S612.yyyymmdd.EORASD1,0.6946946,nonartifact,1,0
232,117.0,117.999512,BAMBI.S612.yyyymmdd.EORASD1,0.75621444,nonartifact,1,0
233,117.5,118.499512,BAMBI.S612.yyyymmdd.EORASD1,0.60184026,nonartifact,1,0
240,121.0,121.999512,BAMBI.S612.yyyymmdd.EORASD1,0.53503746,nonartifact,1,0
241,121.5,122.499512,BAMBI.S612.yyyymmdd.EORASD1,0.73204005,nonartifact,1,0
242,122.0,122.999512,BAMBI.S612.yyyymmdd.EORASD1,0.35586312,nonartifact,1,1
263,132.5,133.499512,BAMBI.S612.yyyymmdd.EORASD1,0.4461079,nonartifact,1,1
264,133.0,133.999512,BAMBI.S612.yyyymmdd.EORASD1,0.74435824,nonartifact,1,0
265,133.5,134.499512,BAMBI.S612.yyyymmdd.EORASD1,0.64010376,nonartifact,1,0
267,134.5,135.499512,BAMBI.S612.yyyymmdd.EORASD1,0.54222775,nonartifact,1,0
268,135.0,135.999512,BAMBI.S612.yyyymmdd.EORASD1,0.80263025,nonartifact,1,0
269,135.5,136.499512,BAMBI.S612.yyyymmdd.EORASD1,0.64944416,nonartifact,1,0
274,138.0,138.999512,BAMBI.S612.yyyymmdd.EORASD1,0.580142,nonartifact,1,0
275,138.5,139.499512,BAMBI.S612.yyyymmdd.EORASD1,0.7450097,nonartifact,1,0
276,139.0,139.999512,BAMBI.S612.yyyymmdd.EORASD1,0.5757638,nonartifact,1,0
287,144.5,145.499512,BAMBI.S612.yyyymmdd.EORASD1,0.5529908,nonartifact,1,0
288,145.0,145.999512,BAMBI.S612.yyyymmdd.EORASD1,0.7198227,nonartifact,1,0
289,145.5,146.499512,BAMBI.S612.yyyymmdd.EORASD1,0.82170516,nonartifact,1,0
290,146.0,146.999512,BAMBI.S612.yyyymmdd.EORASD1,0.6250243,nonartifact,1,0
294,148.0,148.999512,BAMBI.S612.yyyymmdd.EORASD1,0.5778582,nonartifact,1,0
295,148.5,149.499512,BAMBI.S612.yyyymmdd.EORASD1,0.6993245,nonartifact,1,0
296,149.0,149.999512,BAMBI.S612.yyyymmdd.EORASD1,0.5723284,nonartifact,1,0
375,189.0,189.999512,BAMBI.S612.yyyymmdd.EORASD1,0.28870407,nonartifact,1,1
376,189.5,190.499512,BAMBI.S612.yyyymmdd.EORASD1,0.65189755,nonartifact,1,0
377,190.0,190.999512,BAMBI.S612.yyyymmdd.EORASD1,0.5990451,nonartifact,1,0
378,190.5,191.499512,BAMBI.S612.yyyymmdd.EORASD1,0.6148412,nonartifact,1,0
379,191.0,191.999512,BAMBI.S612.yyyymmdd.EORASD1,0.7886664,nonartifact,1,0
380,191.5,192.499512,BAMBI.S612.yyyymmdd.EORASD1,0.6614255,nonartifact,1,0
381,192.0,192.999512,BAMBI.S612.yyyymmdd.EORASD1,0.89962506,nonartifact,1,0
382,192.5,193.499512,BAMBI.S612.yyyymmdd.EORASD1,0.8647016,nonartifact,1,0
383,193.0,193.999512,BAMBI.S612.yyyymmdd.EORASD1,0.42504084,nonartifact,1,1
384,193.5,194.499512,BAMBI.S612.yyyymmdd.EORASD1,0.5289802,nonartifact,1,0
385,194.0,194.999512,BAMBI.S612.yyyymmdd.EORASD1,0.6818708,nonartifact,1,0
386,194.5,195.499512,BAMBI.S612.yyyymmdd.EORASD1,0.4610942,nonartifact,1,1
399,201.0,201.999512,BAMBI.S612.yyyymmdd.EORASD1,0.39711523,nonartifact,1,1
400,201.5,202.499512,BAMBI.S612.yyyymmdd.EORASD1,0.8171103,nonartifact,1,0
401,202.0,202.999512,BAMBI.S612.yyyymmdd.EORASD1,0.7609545,nonartifact,1,0
402,202.5,203.499512,BAMBI.S612.yyyymmdd.EORASD1,0.48691493,nonartifact,1,1
489,246.5,247.499512,BAMBI.S612.yyyymmdd.EORASD1,0.27189207,nonartifact,1,1
490,247.0,247.999512,BAMBI.S612.yyyymmdd.EORASD1,0.6656531,nonartifact,1,0
491,247.5,248.499512,BAMBI.S612.yyyymmdd.EORASD1,0.84087425,nonartifact,1,0
492,248.0,248.999512,BAMBI.S612.yyyymmdd.EORASD1,0.8581395,nonartifact,1,0
493,248.5,249.499512,BAMBI.S612.yyyymmdd.EORASD1,0.7074576,nonartifact,1,0
494,249.0,249.999512,BAMBI.S612.yyyymmdd.EORASD1,0.5533977,nonartifact,1,0
495,249.5,250.499512,BAMBI.S612.yyyymmdd.EORASD1,0.769059,nonartifact,1,0
496,250.0,250.999512,BAMBI.S612.yyyymmdd.EORASD1,0.7464323,nonartifact,1,0
497,250.5,251.499512,BAMBI.S612.yyyymmdd.EORASD1,0.3601542,nonartifact,1,1
507,255.5,256.499512,BAMBI.S612.yyyymmdd.EORASD1,0.5887899,nonartifact,1,0
508,256.0,256.999512,BAMBI.S612.yyyymmdd.EORASD1,0.67820984,nonartifact,1,0
509,256.5,257.499512,BAMBI.S612.yyyymmdd.EORASD1,0.41047224,nonartifact,1,1
539,272.0,272.999512,BAMBI.S612.yyyymmdd.EORASD1,0.43354535,nonartifact,1,1
540,272.5,273.499512,BAMBI.S612.yyyymmdd.EORASD1,0.7010607,nonartifact,1,0
541,273.0,273.999512,BAMBI.S612.yyyymmdd.EORASD1,0.61938,nonartifact,1,0
360,179.5,180.499512,SPACE.S74.yymmdd.ECREP,0.9035654,artifact,0,0
361,180.0,180.999512,SPACE.S74.yymmdd.ECREP,0.92079365,nonartifact,1,0
362,180.5,181.499512,SPACE.S74.yymmdd.ECREP,0.7635718,artifact,0,0
379,189.5,190.499512,SPACE.S74.yymmdd.ECREP,0.638617,nonartifact,1,0
380,190.0,190.999512,SPACE.S74.yymmdd.ECREP,0.70144165,nonartifact,1,0
381,190.5,191.499512,SPACE.S74.yymmdd.ECREP,0.43881857,nonartifact,1,1
396,198.5,199.499512,SPACE.S74.yymmdd.ECREP,0.2706305,nonartifact,1,1
397,199.0,199.999512,SPACE.S74.yymmdd.ECREP,0.68690675,nonartifact,1,0
398,199.5,200.499512,SPACE.S74.yymmdd.ECREP,0.8535325,nonartifact,1,0
399,200.0,200.999512,SPACE.S74.yymmdd.ECREP,0.8299381,nonartifact,1,0
400,200.5,201.499512,SPACE.S74.yymmdd.ECREP,0.24985561,nonartifact,1,1
438,219.5,220.499512,SPACE.S74.yymmdd.ECREP,0.34380448,nonartifact,1,1
439,220.0,220.999512,SPACE.S74.yymmdd.ECREP,0.69516253,nonartifact,1,0
440,220.5,221.499512,SPACE.S74.yymmdd.ECREP,0.76612663,nonartifact,1,0
441,221.0,221.999512,SPACE.S74.yymmdd.ECREP,0.36824098,nonartifact,1,1
584,292.5,293.499512,SPACE.S74.yymmdd.ECREP,0.22430414,nonartifact,1,1
585,293.0,293.999512,SPACE.S74.yymmdd.ECREP,0.8143551,nonartifact,1,0
586,293.5,294.499512,SPACE.S74.yymmdd.ECREP,0.78615284,nonartifact,1,0
587,294.0,294.999512,SPACE.S74.yymmdd.ECREP,0.17232838,nonartifact,1,1
20,9.5,10.499512,SPACE.S26.yyyymmdd.ECRASD,0.6290096,artifact,0,0
21,10.0,10.999512,SPACE.S26.yyyymmdd.ECRASD,0.8079627,nonartifact,1,0
22,10.5,11.499512,SPACE.S26.yyyymmdd.ECRASD,0.77192384,nonartifact,1,0
23,11.0,11.999512,SPACE.S26.yyyymmdd.ECRASD,0.50622535,nonartifact,1,0
74,37.5,38.499512,SPACE.S26.yyyymmdd.ECRASD,0.4707393,nonartifact,1,1
75,38.0,38.999512,SPACE.S26.yyyymmdd.ECRASD,0.66215515,nonartifact,1,0
76,38.5,39.499512,SPACE.S26.yyyymmdd.ECRASD,0.66801715,nonartifact,1,0
77,39.0,39.999512,SPACE.S26.yyyymmdd.ECRASD,0.58324087,nonartifact,1,0
78,39.5,40.499512,SPACE.S26.yyyymmdd.ECRASD,0.6903437,nonartifact,1,0
79,40.0,40.999512,SPACE.S26.yyyymmdd.ECRASD,0.72123927,nonartifact,1,0
80,40.5,41.499512,SPACE.S26.yyyymmdd.ECRASD,0.59083104,nonartifact,1,0
81,41.0,41.999512,SPACE.S26.yyyymmdd.ECRASD,0.45537636,nonartifact,1,1
82,41.5,42.499512,SPACE.S26.yyyymmdd.ECRASD,0.82837915,nonartifact,1,0
83,42.0,42.999512,SPACE.S26.yyyymmdd.ECRASD,0.81421673,nonartifact,1,0
84,42.5,43.499512,SPACE.S26.yyyymmdd.ECRASD,0.71414703,nonartifact,1,0
85,43.0,43.999512,SPACE.S26.yyyymmdd.ECRASD,0.6027693,nonartifact,1,0
102,51.5,52.499512,SPACE.S26.yyyymmdd.ECRASD,0.49071938,nonartifact,1,1
103,52.0,52.999512,SPACE.S26.yyyymmdd.ECRASD,0.8006204,nonartifact,1,0
104,52.5,53.499512,SPACE.S26.yyyymmdd.ECRASD,0.8657543,nonartifact,1,0
105,53.0,53.999512,SPACE.S26.yyyymmdd.ECRASD,0.6412263,nonartifact,1,0
106,53.5,54.499512,SPACE.S26.yyyymmdd.ECRASD,0.7734791,nonartifact,1,0
107,54.0,54.999512,SPACE.S26.yyyymmdd.ECRASD,0.62928724,nonartifact,1,0
115,58.5,59.499512,SPACE.S26.yyyymmdd.ECRASD,0.5992998,nonartifact,1,0
116,59.0,59.999512,SPACE.S26.yyyymmdd.ECRASD,0.6950347,nonartifact,1,0
117,59.5,60.499512,SPACE.S26.yyyymmdd.ECRASD,0.642656,nonartifact,1,0
142,72.0,72.999512,SPACE.S26.yyyymmdd.ECRASD,0.6100754,nonartifact,1,0
143,72.5,73.499512,SPACE.S26.yyyymmdd.ECRASD,0.7403641,nonartifact,1,0
144,73.0,73.999512,SPACE.S26.yyyymmdd.ECRASD,0.506893,nonartifact,1,0
195,99.5,100.499512,SPACE.S26.yyyymmdd.ECRASD,0.81644785,artifact,0,0
196,100.0,100.999512,SPACE.S26.yyyymmdd.ECRASD,0.6882469,nonartifact,1,0
197,100.5,101.499512,SPACE.S26.yyyymmdd.ECRASD,0.6871236,nonartifact,1,0
198,101.0,101.999512,SPACE.S26.yyyymmdd.ECRASD,0.8256868,artifact,0,0
213,108.5,109.499512,SPACE.S26.yyyymmdd.ECRASD,0.81224465,artifact,0,0
214,109.5,110.499512,SPACE.S26.yyyymmdd.ECRASD,0.72039264,nonartifact,1,0
