id,revised_class,true_class,true_label,predicted_class
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_114.0-114.999512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_114.5-115.499512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_115.0-115.999512,0,0,artifact,0
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_117.5-118.499512,0,0,artifact,0
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_138.5-139.499512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_153.5-154.499512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_154.0-154.999512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_154.5-155.499512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_155.0-155.999512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_221.0-221.999512,0,0,artifact,0
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_221.5-222.499512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_222.0-222.999512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_222.5-223.499512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_nonartifact_224.0-224.999512,1,1,nonartifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_225.5-226.499512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_226.0-226.999512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_226.5-227.499512,0,0,artifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_nonartifact_227.5-228.499512,1,1,nonartifact,1
BAMBI.S556.yyyymmdd.EORASD1_raw_artifact_308.5-309.499512,0,0,artifact,0
BAMBI.S556.yyyymmdd.EORASD1_raw_nonartifact_309.5-310.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_0.0-0.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_0.5-1.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_1.0-1.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_1.5-2.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_2.0-2.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_2.5-3.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_3.0-3.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_3.5-4.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_6.5-7.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_7.0-7.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_7.5-8.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_8.0-8.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_8.5-9.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_9.0-9.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_9.5-10.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_10.0-10.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_37.5-38.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_69.5-70.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_70.0-70.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_71.0-71.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_74.5-75.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_76.0-76.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_88.0-88.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_88.5-89.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_89.0-89.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_89.5-90.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_90.0-90.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_96.5-97.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_97.0-97.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_97.5-98.499512,0,0,artifact,0
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_104.0-104.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_105.0-105.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_132.5-133.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_133.5-134.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_134.0-134.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_135.5-136.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_159.0-159.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_160.0-160.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_160.5-161.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_161.0-161.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_161.5-162.499512,0,0,artifact,0
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_198.5-199.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_199.5-200.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_200.0-200.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_202.5-203.499512,0,0,artifact,0
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_203.5-204.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_242.5-243.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_243.5-244.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_244.0-244.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_artifact_244.5-245.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_245.0-245.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.ECRASD1_raw_nonartifact_300.5-301.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_8.5-9.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_10.0-10.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_15.0-15.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_15.5-16.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_16.0-16.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_16.5-17.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_17.5-18.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_26.0-26.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_26.5-27.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_27.0-27.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_27.5-28.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_28.0-28.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_28.5-29.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_29.0-29.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_29.5-30.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_30.0-30.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_54.5-55.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_55.0-55.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_55.5-56.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_57.5-58.499512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_64.0-64.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_64.5-65.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_65.0-65.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_69.0-69.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_69.5-70.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_70.0-70.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_70.5-71.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_71.0-71.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_71.5-72.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_72.5-73.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_90.5-91.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_91.5-92.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_92.0-92.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_93.5-94.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_112.0-112.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_112.5-113.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_113.0-113.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_113.5-114.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_114.0-114.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_114.5-115.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_115.0-115.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_115.5-116.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_116.5-117.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_127.5-128.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_128.0-128.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_130.0-130.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_133.5-134.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_134.0-134.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_134.5-135.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_135.0-135.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_135.5-136.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_136.0-136.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_136.5-137.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_137.0-137.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_137.5-138.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_138.5-139.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_139.5-140.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_140.0-140.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_140.5-141.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_141.0-141.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_145.0-145.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_145.5-146.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_146.0-146.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_146.5-147.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_147.0-147.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_147.5-148.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_148.0-148.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_148.5-149.499512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_155.0-155.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_156.0-156.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_157.0-157.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_158.0-158.999512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_167.5-168.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_168.0-168.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_168.5-169.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_169.0-169.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_173.5-174.499512,0,1,nonartifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_179.0-179.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_179.5-180.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_190.5-191.499512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_191.0-191.999512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_191.5-192.499512,0,0,artifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_192.5-193.499512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_artifact_264.0-264.999512,0,0,artifact,0
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_265.5-266.499512,1,1,nonartifact,1
BAMBI.S559.yyyymmdd.EORASD1_raw_nonartifact_297.5-298.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_1.5-2.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_101.5-102.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_102.0-102.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_102.5-103.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_103.0-103.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_104.5-105.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_178.0-178.999512,0,0,artifact,0
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_178.5-179.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_179.0-179.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_180.0-180.999512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_192.5-193.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_193.0-193.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_193.5-194.499512,0,0,artifact,0
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_202.5-203.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_203.5-204.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_207.0-207.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_207.5-208.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_208.0-208.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_209.0-209.999512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_210.0-210.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_210.5-211.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_211.5-212.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_212.0-212.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_212.5-213.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_213.0-213.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_213.5-214.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_243.5-244.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_244.0-244.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_245.5-246.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_246.0-246.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_246.5-247.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_247.0-247.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_247.5-248.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_248.0-248.999512,0,0,artifact,0
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_248.5-249.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_artifact_249.0-249.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_250.0-250.999512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.ECRASD1_raw_nonartifact_289.5-290.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_1.5-2.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_27.0-27.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_28.5-29.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_29.0-29.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_29.5-30.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_30.5-31.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_31.0-31.999512,0,0,artifact,0
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_32.0-32.999512,0,0,artifact,0
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_32.5-33.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_33.0-33.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_33.5-34.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_34.0-34.999512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_35.0-35.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_35.5-36.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_36.0-36.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_36.5-37.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_37.0-37.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_37.5-38.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_38.0-38.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_38.5-39.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_39.0-39.999512,0,0,artifact,0
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_39.5-40.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_40.0-40.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_40.5-41.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_41.0-41.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_41.5-42.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_42.0-42.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_42.5-43.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_43.0-43.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_44.0-44.999512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_109.5-110.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_110.5-111.499512,0,0,artifact,0
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_112.0-112.999512,0,0,artifact,0
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_112.5-113.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_113.5-114.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_116.0-116.999512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_116.5-117.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_117.0-117.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_117.5-118.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_118.0-118.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_118.5-119.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_119.0-119.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_119.5-120.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_134.5-135.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_135.5-136.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_136.0-136.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_136.5-137.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_137.0-137.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_137.5-138.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_138.0-138.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_138.5-139.499512,0,0,artifact,0
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_140.5-141.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_142.0-142.999512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_164.0-164.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_164.5-165.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_165.0-165.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_165.5-166.499512,0,0,artifact,0
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_166.0-166.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_166.5-167.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_167.0-167.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_167.5-168.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_168.0-168.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_168.5-169.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_222.5-223.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_223.0-223.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_223.5-224.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_262.5-263.499512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_263.5-264.499512,0,0,artifact,0
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_270.0-270.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_270.5-271.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_271.0-271.999512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_artifact_271.5-272.499512,0,0,artifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_272.0-272.999512,1,1,nonartifact,1
BAMBI.S566.yyyymmdd.EORASD1_raw_nonartifact_298.5-299.499512,1,1,nonartifact,1
BAMBI.S582.yyyymmdd.ECRASD1_raw_artifact_1.0-1.999512,0,0,artifact,1
BAMBI.S582.yyyymmdd.ECRASD1_raw_artifact_1.5-2.499512,0,0,artifact,1
BAMBI.S582.yyyymmdd.ECRASD1_raw_nonartifact_11.5-12.499512,1,1,nonartifact,1
BAMBI.S582.yyyymmdd.ECRASD1_raw_artifact_12.5-13.499512,0,0,artifact,0
BAMBI.S582.yyyymmdd.ECRASD1_raw_artifact_100.0-100.999512,0,0,artifact,1
BAMBI.S582.yyyymmdd.ECRASD1_raw_artifact_100.5-101.499512,0,0,artifact,1
BAMBI.S582.yyyymmdd.ECRASD1_raw_artifact_102.0-102.999512,0,0,artifact,0
BAMBI.S582.yyyymmdd.ECRASD1_raw_artifact_137.0-137.999512,0,0,artifact,0
